"","Keyword ID","Date","Keyword","Headline","Line 1","Line 2","Impressions","Clicks","Avg_CPC","Cost","Position","actioncount","revenue","Competition","Volume","CTR","Conversion","Headline_KW_Words","Headline_KW_Count","KeywordinHeadline","KeywordinBody"
"484",1689,2007-01-07,"def leppard ringtones","Def Leppard Ringtones","Pour Some Sugar On Me and Many More","Tones to Your Phone in 30 Seconds!",5,1,0.83,0.83,1.33333333333333,0,0,2,0,0.2,0,"ringtones,Ringtones,def,leppard,A,ringtone,ring,tone,tones",9,1,0
"485",1980,2007-01-07,"System Of A Down Ringtones","System Of A Down Tones","Hypnotize, Chop Suey, Aerials, More","Tones to Your Phone in 30 Seconds!",10,2,0.585,1.17,3.66666666666667,1,13.7,2,0,0.2,0.5,"System,Of,A,Down,tone,tones",6,0.8,0
"486",2324,2007-01-07,"theme song ringtone","TV Theme Ringtones","Get {KeyWord: Your Favorite TV Ringtones}","Tones to Your Phone in 30 Seconds!",181,17,0.736470588235294,12.52,2.33333333333333,0,0,0,1,0.0939226519337017,0,"ringtones,Ringtones,theme,ringtone,the,ring,tone,tones,tv",9,0.333333333333333,0
"487",2627,2007-01-07,"hawaiian music ringtones","{KeyWord: Complimentary Ringtones}","The Deal Everybody is Talking About","Tones to Your Phone in 30 Seconds!",10,2,0.635,1.27,1.25,0,0,0,0,0.2,0,"ringtones,Ringtones,A,ringtone,ring,tone,tones",7,0,0
"488",3039,2007-01-07,"ringtones panic at the disco","Panic! Ringtones","I Write Sins Not Tragedies Ringtone","Tones to Your Phone in 30 Seconds",36,3,0.58,1.74,1,1,13.85,0,1,0.0833333333333333,0.333333333333333,"ringtones,Ringtones,A,ringtone,panic,ring,tone,tones",8,0.2,0
"489",3360,2007-01-07,"ringtones cascada","Get Cascada Ringtones","Get Everytime We Touch Ring Tone","Tones in 30 Seconds - It's Da Bomb!",16,0,0,0,3.46666666666667,0,0,0,0,0,0,"ringtones,Ringtones,A,ringtone,cascada,ring,tone,tones",8,1,0
"490",8288,2007-01-07,"Kid Rock Ringtones","Get Kid Rock Ringtones","Picture, Cowboy, Bawitdaba & More.","Tones in 30 Seconds - It's Da Bomb!",2,1,0.72,0.72,1,0,0,1,0,0.5,0,"ringtones,Ringtones,ringtone,Kid,Rock,ring,tone,tones",8,1,0
"491",9409,2007-01-07,"Gospel Ringtones","{KeyWord: Inspirational Ringtones}","The Newest Christian Ringtone Club","Tones to Your Phone in 30 Seconds!",116,18,0.864444444444444,15.56,2.55,0,0,3,2,0.155172413793103,0,"ringtones,Ringtones,A,ringtone,at,ring,tone,tones",8,0,0
"492",9708,2007-01-07,"mosquito ring tone","Stealth Mosquito Ringtone","You know you want it - we got it!","Works with all carriers. Get it Now",180,15,0.86,12.9,4.32222222222222,0,0,0,2,0.0833333333333333,0,"A,ringtone,mosquito,ring,tone",5,0.333333333333333,0
"493",9710,2007-01-07,"mosquito ringer","Mosquito Ringtone","Yeah, the one the adults can't hear","The one you are looking for.",15,2,0.685,1.37,1,0,0,0,1,0.133333333333333,0,"ringtone,mosquito,ring,tone",4,0.5,0
"494",9722,2007-01-07,"ultrasonic ringtone","Stealth Mosquito Ringtone","Yeah, the one the adults can't hear","Works with all carriers. Get it Now",22,2,0.7,1.4,1,1,14.6,0,1,0.0909090909090909,0.5,"A,ringtone,mosquito,ring,tone",5,0.5,0
"495",9724,2007-01-07,"ringtones adults can't hear","Stealth Mosquito Ringtone","You know you want it - we got it!","Works with all carriers. Get it Now",21,3,0.486666666666667,1.46,1,0,0,0,0,0.142857142857143,0,"A,ringtone,mosquito,ring,tone",5,0,0
"496",9728,2007-01-07,"ringtone adults can't hear","Mosquito Ringtone","Yeah, the one the adults can't hear","Works with all carriers. Get it Now",18,2,0.655,1.31,1.05,0,0,0,0,0.111111111111111,0,"ringtone,mosquito,ring,tone",4,0.25,0.75
"497",9756,2007-01-07,"family guy ringtones","Get Family Guy Ringtones","Your Favorite Family Guy Ringtones","Tones to Your Phone in 30 Seconds!",63,16,0.46625,7.46,1.04444444444444,0,0,0,2,0.253968253968254,0,"ringtones,Ringtones,A,ringtone,ring,tone,family,guy,tones",9,1,1
"498",9788,2007-01-07,"ctu ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",190,23,0.731739130434783,16.83,1.29,2,28.3,4,2,0.121052631578947,0.0869565217391304,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0.5
"499",9789,2007-01-07,"24 ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",56,9,0.593333333333333,5.34,1.65,0,0,4,2,0.160714285714286,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"500",9792,2007-01-07,"24 ring tones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",60,17,0.55,9.35,1.1125,1,14.6,3,1,0.283333333333333,0.0588235294117647,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"501",9798,2007-01-07,"24 ringer","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",7,3,0.606666666666667,1.82,1.66666666666667,0,0,0,1,0.428571428571429,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"502",9800,2007-01-07,"ctu ringer","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",20,0,0,0,1.44,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0.5
"503",9801,2007-01-07,"24 ringers","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",11,1,0.74,0.74,2.4,0,0,0,0,0.0909090909090909,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"504",9802,2007-01-07,"fox 24 ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",14,1,0.86,0.86,2.4,0,0,0,0,0.0714285714285714,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"505",9807,2007-01-07,"ctu ringtone for","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",5,1,0.87,0.87,3.5,1,14.6,0,0,0.2,1,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0.333333333333333
"506",9809,2007-01-07,"fox 24 ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",11,2,0.645,1.29,1.5,1,14.6,0,0,0.181818181818182,0.5,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"507",9810,2007-01-07,"24 theme ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",7,1,0.79,0.79,2.05,0,0,0,1,0.142857142857143,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"508",9814,2007-01-07,"24 phone ringtone","Complimentary 24 Tones","Theme, CTU Desk Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",26,6,0.621666666666667,3.73,1.1,1,14.6,0,1,0.230769230769231,0.166666666666667,"A,tone,24,tones",4,0.333333333333333,0
"509",9815,2007-01-07,"24 tv show ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",5,0,0,0,2,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.25,0
"510",9823,2007-01-07,"ringtones from 24","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",4,1,0.62,0.62,1,0,0,0,0,0.25,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"511",9825,2007-01-07,"ringtones ctu","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",69,14,0.617857142857143,8.65,1.19,1,13.7,2,1,0.202898550724638,0.0714285714285714,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0.5
"512",9826,2007-01-07,"download 24 ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",7,1,0.8,0.8,1.25,0,0,0,1,0.142857142857143,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"513",9829,2007-01-07,"ctu phone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",16,1,0.76,0.76,1.71111111111111,0,0,0,1,0.0625,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0.333333333333333
"514",9833,2007-01-07,"24 tv show ringtones","24 CTU Ringtones","24 Theme, CTU Office Phone and More","Tones in 30 Seconds - It's Da Bomb!",8,3,0.706666666666667,2.12,1.1,0,0,0,2,0.375,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0.25
"515",9838,2007-01-07,"ringtones for 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",17,3,0.75,2.25,5.72,0,0,0,0,0.176470588235294,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"516",9839,2007-01-07,"ringtones 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",414,67,0.669402985074627,44.85,2,6,81.2,2,2,0.161835748792271,0.0895522388059701,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0
"517",9848,2007-01-07,"24 ringtone verizon","Get 24 CTU Ringtones","24 Theme, CTU Office Phone and More","Tones to Your Phone in 30 Seconds!",9,4,0.86,3.44,1.975,0,0,0,0,0.444444444444444,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0.333333333333333
"518",9850,2007-01-07,"ringtone for 24","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",5,1,0.83,0.83,2.56666666666667,0,0,0,0,0.2,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"519",9853,2007-01-07,"24 telephone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",5,2,0.695,1.39,2.43333333333333,1,13.7,0,0,0.4,0.5,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"520",9860,2007-01-07,"24 ctu ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",48,7,0.745714285714286,5.22,1.35,0,0,0,1,0.145833333333333,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0.333333333333333
"521",1591,2007-01-08,"buckcherry ringtones","Get Buckcherry Ringtones","{Keyword: Ring Tones}","Tones to Your Phone in 30 Seconds!",4,0,0,0,1.5,0,0,0,1,0,0,"buckcherry,ringtones,Ringtones,ringtone,ring,tone,tones",7,1,0
"522",1600,2007-01-08,"Three 6 Mafia Ringtones","Three 6 Mafia Tones","Poppin My Collar, Stay Fly & More.","Tones to Your Phone in 30 Seconds!",30,3,0.8,2.4,1.33333333333333,0,0,0,0,0.1,0,"Three,6,Mafia,A,tone,tones",6,0.75,0
"523",1683,2007-01-08,"Carrie Underwood Ringtones","Carrie Underwood Tones","Jesus, Take The Wheel & Many More.","Tones to Your Phone in 30 Seconds!",30,2,0.78,1.56,2.3,0,0,0,1,0.0666666666666667,0,"Carrie,Underwood,A,tone,tones",5,0.666666666666667,0
"524",1689,2007-01-08,"def leppard ringtones","Def Leppard Ringtones","Pour Some Sugar On Me and Many More","Tones to Your Phone in 30 Seconds!",6,2,0.725,1.45,1.16666666666667,0,0,2,0,0.333333333333333,0,"ringtones,Ringtones,def,leppard,A,ringtone,ring,tone,tones",9,1,0
"525",1980,2007-01-08,"System Of A Down Ringtones","System Of A Down Tones","Hypnotize, Chop Suey, Aerials, More","Tones to Your Phone in 30 Seconds!",22,6,0.75,4.5,1.76666666666667,1,14.6,2,0,0.272727272727273,0.166666666666667,"System,Of,A,Down,tone,tones",6,0.8,0
"526",2324,2007-01-08,"theme song ringtone","TV Theme Ringtones","Get {KeyWord: Your Favorite TV Ringtones}","Tones to Your Phone in 30 Seconds!",130,19,0.722631578947368,13.73,2.25,1,14.6,0,1,0.146153846153846,0.0526315789473684,"ringtones,Ringtones,theme,ringtone,the,ring,tone,tones,tv",9,0.333333333333333,0
"527",2627,2007-01-08,"hawaiian music ringtones","{KeyWord: Complimentary Ringtones}","Download Now - Limited Time Offer.","Tones to Your Phone in 30 Seconds!",3,2,0.7,1.4,2.5,0,0,0,0,0.666666666666667,0,"ringtones,Ringtones,A,ringtone,ring,tone,tones",7,0,0
"528",3039,2007-01-08,"ringtones panic at the disco","Panic! Ringtones","I Write Sins Not Tragedies Ringtone","Tones to Your Phone in 30 Seconds",21,5,0.546,2.73,1.06666666666667,0,0,0,1,0.238095238095238,0,"ringtones,Ringtones,A,ringtone,panic,ring,tone,tones",8,0.2,0
"529",3360,2007-01-08,"ringtones cascada","Get Cascada Ringtones","Get Everytime We Touch Ring Tone","Tones in 30 Seconds - It's Da Bomb!",9,1,0.88,0.88,3.35,0,0,0,0,0.111111111111111,0,"ringtones,Ringtones,A,ringtone,cascada,ring,tone,tones",8,1,0
"530",8288,2007-01-08,"Kid Rock Ringtones","Get Kid Rock Ringtones","Picture, Cowboy, Bawitdaba & More.","Tones in 30 Seconds - It's Da Bomb!",27,5,0.798,3.99,1.05,0,0,1,0,0.185185185185185,0,"ringtones,Ringtones,ringtone,Kid,Rock,ring,tone,tones",8,1,0
"531",9409,2007-01-08,"Gospel Ringtones","{KeyWord: Inspirational Ringtones}","The Newest Christian Ringtone Club","Tones to Your Phone in 30 Seconds!",159,16,0.854375,13.67,2.825,0,0,3,2,0.10062893081761,0,"ringtones,Ringtones,A,ringtone,at,ring,tone,tones",8,0,0
"532",9708,2007-01-08,"mosquito ring tone","Stealth Mosquito Ringtone","Yeah, the one the adults can't hear","Works with all carriers. Get it Now",239,23,0.772173913043478,17.76,4.61666666666667,0,0,0,2,0.096234309623431,0,"A,ringtone,mosquito,ring,tone",5,0.333333333333333,0
"533",9710,2007-01-08,"mosquito ringer","Stealth Mosquito Ringtone","Yeah, the one the adults can't hear","Tones in 30 Seconds - It's Da Bomb!",20,4,0.7175,2.87,1.3,0,0,0,1,0.2,0,"A,ringtone,mosquito,ring,tone",5,0.5,0
"534",9722,2007-01-08,"ultrasonic ringtone","Stealth Mosquito Ringtone","Yeah, the one the adults can't hear","Ultrasonic Mosquito Ringer Is Hot!",50,6,0.598333333333333,3.59,1.1375,0,0,0,1,0.12,0,"A,ringtone,mosquito,ring,tone",5,0.5,0
"535",9724,2007-01-08,"ringtones adults can't hear","Stealth Mosquito Ringtone","Yeah, the one the adults can't hear","The one you are looking for.",6,1,0.4,0.4,1,0,0,0,0,0.166666666666667,0,"A,ringtone,mosquito,ring,tone",5,0,0.75
"536",9728,2007-01-08,"ringtone adults can't hear","Stealth Mosquito Ringtone","Yeah, the one the adults can't hear","Works with all carriers. Get it Now",21,5,0.4,2,1,0,0,0,0,0.238095238095238,0,"A,ringtone,mosquito,ring,tone",5,0.25,0.75
"537",9756,2007-01-08,"family guy ringtones","Get Family Guy Ringtones","Your Favorite Family Guy Ringtones","Tones to Your Phone in 30 Seconds!",73,13,0.487692307692308,6.34,1.04444444444444,0,0,0,2,0.178082191780822,0,"ringtones,Ringtones,A,ringtone,ring,tone,family,guy,tones",9,1,1
"538",9788,2007-01-08,"ctu ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",201,33,0.758484848484849,25.03,1.67272727272727,0,0,4,2,0.164179104477612,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0.5
"539",9789,2007-01-08,"24 ringtone","Complimentary 24 Tones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",34,2,0.545,1.09,1.85,0,0,4,2,0.0588235294117647,0,"A,tone,24,tones",4,0.5,0
"540",9792,2007-01-08,"24 ring tones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",53,14,0.529285714285714,7.41,1.025,2,27.4,3,1,0.264150943396226,0.142857142857143,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"541",9798,2007-01-08,"24 ringer","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",13,4,0.6375,2.55,1.3,0,0,0,1,0.307692307692308,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"542",9800,2007-01-08,"ctu ringer","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",8,0,0,0,1.6,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0.5
"543",9801,2007-01-08,"24 ringers","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",3,1,0.83,0.83,4.75,0,0,0,0,0.333333333333333,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"544",9802,2007-01-08,"fox 24 ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",9,1,0.77,0.77,2.75,0,0,0,0,0.111111111111111,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"545",9807,2007-01-08,"ctu ringtone for","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",12,2,0.795,1.59,2.65,0,0,0,0,0.166666666666667,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0.333333333333333
"546",9809,2007-01-08,"fox 24 ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",17,7,0.627142857142857,4.39,1.18571428571429,0,0,0,0,0.411764705882353,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"547",9810,2007-01-08,"24 theme ringtone","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",4,0,0,0,2,0,0,0,1,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"548",9814,2007-01-08,"24 phone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",34,6,0.72,4.32,1.1,0,0,0,1,0.176470588235294,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"549",9815,2007-01-08,"24 tv show ringtone","24 CTU Ringtones","24 Theme, CTU Office Phone and More","Tones in 30 Seconds - It's Da Bomb!",8,1,0.85,0.85,2.2,0,0,0,0,0.125,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.25,0.25
"550",9823,2007-01-08,"ringtones from 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",26,6,0.698333333333333,4.19,1.38,0,0,0,0,0.230769230769231,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"551",9825,2007-01-08,"ringtones ctu","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",40,4,0.5525,2.21,1.3625,2,27.4,2,1,0.1,0.5,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0.5
"552",9826,2007-01-08,"download 24 ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",12,3,0.79,2.37,1.7,0,0,0,1,0.25,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"553",9829,2007-01-08,"ctu phone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",28,1,0.66,0.66,1.26,0,0,0,1,0.0357142857142857,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0.333333333333333
"554",9833,2007-01-08,"24 tv show ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",13,5,0.64,3.2,1,0,0,0,2,0.384615384615385,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"555",9838,2007-01-08,"ringtones for 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",18,0,0,0,5.75,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"556",9839,2007-01-08,"ringtones 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",511,86,0.694883720930233,59.76,2.00833333333333,9,123.2,2,2,0.168297455968689,0.104651162790698,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0
"557",9848,2007-01-08,"24 ringtone verizon","Complimentary 24 Tones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",11,2,0.825,1.65,2.78333333333333,0,0,0,0,0.181818181818182,0,"A,tone,24,tones",4,0.333333333333333,0
"558",9850,2007-01-08,"ringtone for 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",13,2,0.845,1.69,3.7,0,0,0,0,0.153846153846154,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"559",9853,2007-01-08,"24 telephone ringtone","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",15,5,0.766,3.83,2.26666666666667,0,0,0,0,0.333333333333333,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"560",9860,2007-01-08,"24 ctu ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",46,6,0.69,4.14,1.02857142857143,1,14.6,0,1,0.130434782608696,0.166666666666667,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0.333333333333333
"561",1591,2007-01-09,"buckcherry ringtones","Get Buckcherry Ringtones","Get Buckcherry Ring Tones Now","Tones to Your Phone in 30 Seconds!",19,2,0.755,1.51,1.85,0,0,0,1,0.105263157894737,0,"buckcherry,ringtones,Ringtones,ringtone,ring,tone,tones",7,1,0.5
"562",1600,2007-01-09,"Three 6 Mafia Ringtones","Three 6 Mafia Tones","Poppin My Collar, Stay Fly & More.","Tones to Your Phone in 30 Seconds!",17,3,0.783333333333333,2.35,1.3,0,0,0,0,0.176470588235294,0,"Three,6,Mafia,A,tone,tones",6,0.75,0
"563",1683,2007-01-09,"Carrie Underwood Ringtones","Carrie Underwood Tones","Jesus, Take The Wheel & Many More.","Tones to Your Phone in 30 Seconds!",26,7,0.785714285714286,5.5,2,0,0,0,1,0.269230769230769,0,"Carrie,Underwood,A,tone,tones",5,0.666666666666667,0
"564",1689,2007-01-09,"def leppard ringtones","Def Leppard Ringtones","Pour Some Sugar On Me and Many More","Tones to Your Phone in 30 Seconds!",14,1,0.79,0.79,1.03333333333333,0,0,2,0,0.0714285714285714,0,"ringtones,Ringtones,def,leppard,A,ringtone,ring,tone,tones",9,1,0
"565",1980,2007-01-09,"System Of A Down Ringtones","System Of A Down Tones","Hypnotize, Chop Suey, Aerials, More","Tones to Your Phone in 30 Seconds!",3,0,0,0,1.75,0,0,2,0,0,0,"System,Of,A,Down,tone,tones",6,0.8,0
