Keyword ID,Date,Keyword,Keyword_ringtone,Keyword_WordCount,Headline,Headline_WordCount,Headline_Number,Headline_Readability,Line 1,Line 1_Time,Line1_WordCount,Line 2,Line 2_Action,Line2_WordCount,Line_2_Time,Impressions,Clicks,Clicks_b, Avg_CPC , Cost ,Position,actioncount,actioncount_b,revenue,Competition,Volume,KeywordinHeadline,KeywordinBody,CTR,Conversion,Headline_Specific,Profit,Profitability
9801,1/9/2007,24 ringers,0,2,24 CTU Ringtones,3,1,0,"24 Theme, CTU Desk Phone and More",0,7,Tones in 30 Seconds - It's Da Bomb!,0,8,0,3,2,1,0.85,1.7,2,1,1,13.85,0,0,0.5,0.5,0.666666667,0.5,0,12.15,1
9802,1/9/2007,fox 24 ringtone,0,3,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,10,2,1,0.82,1.64,2.6,0,0,0,0,0,0.333333333,0,0.2,0,0,-1.64,0
9807,1/9/2007,ctu ringtone for,0,3,24 CTU Ringtones,3,1,0,"24 Theme, CTU Office Phone and More",0,7,Tones in 30 Seconds - It's Da Bomb!,0,8,0,4,3,1,0.87,2.61,2.35,1,1,14.6,0,0,0.333333333,0.333333333,0.75,0.333333333,0,11.99,1
9809,1/9/2007,fox 24 ringtones,1,3,Complimentary 24 Tones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,15,2,1,0.6,1.2,1.2,0,0,0,0,0,0.333333333,0,0.133333333,0,0,-1.2,0
9810,1/9/2007,24 theme ringtone,0,3,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,13,3,1,0.82,2.45,2,0,0,0,0,1,0.333333333,0,0.230769231,0,0,-2.45,0
9814,1/9/2007,24 phone ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,38,13,1,0.61,7.89,1.07,0,0,0,0,1,0.333333333,0,0.342105263,0,0,-7.89,0
9815,1/9/2007,24 tv show ringtone,0,4,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,12,1,1,0.71,0.71,2.56,0,0,0,0,0,0.25,0,0.083333333,0,0,-0.71,0
9823,1/9/2007,ringtones from 24,1,3,Get 24 CTU Ringtones,4,1,0,"24 Theme, CTU Office Phone and More",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,5,1,1,0.77,0.77,1.25,0,0,0,0,0,0.666666667,0.333333333,0.2,0,0,-0.77,0
9825,1/9/2007,ringtones ctu,1,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,55,10,1,0.59,5.87,1.02,0,0,0,2,1,1,0.5,0.181818182,0,0,-5.87,0
9826,1/9/2007,download 24 ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,10,4,1,0.77,3.07,1,0,0,0,0,1,0.333333333,0,0.4,0,0,-3.07,0
9829,1/9/2007,ctu phone ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,30,3,1,0.67,2.02,1.36,0,0,0,0,1,0.333333333,0.333333333,0.1,0,0,-2.02,0
9833,1/9/2007,24 tv show ringtones,1,4,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,12,2,1,0.62,1.23,1,0,0,0,0,2,0.5,0,0.166666667,0,0,-1.23,0
9838,1/9/2007,ringtones for 24,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,22,3,1,0.76,2.28,3.67,1,1,13.7,0,0,0.666666667,0,0.136363636,0.333333333,0,11.42,1
9839,1/9/2007,ringtones 24,1,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,425,63,1,0.58,36.69,1.87,2,1,28.3,2,2,1,0,0.148235294,0.031746032,0,-8.39,0
9848,1/9/2007,24 ringtone verizon,0,3,Complimentary 24 Tones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,13,2,1,0.87,1.74,1.88,1,1,14.6,0,0,0.333333333,0,0.153846154,0.5,0,12.86,1
9850,1/9/2007,ringtone for 24,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,14,2,1,0.73,1.45,1.5,0,0,0,0,0,0.333333333,0,0.142857143,0,0,-1.45,0
9853,1/9/2007,24 telephone ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,9,3,1,0.58,1.73,2.3,0,0,0,0,0,0.333333333,0,0.333333333,0,0,-1.73,0
9860,1/9/2007,24 ctu ringtones,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,53,3,1,0.62,1.87,1.34,1,1,14.6,0,1,1,0.333333333,0.056603774,0.333333333,0,12.73,1
1591,1/10/2007,buckcherry ringtones,1,2,Get Buckcherry Ringtones,3,0,1,Get Buckcherry Ring Tones Now,1,5,Tones to Your Phone in 30 Seconds!,0,7,0,16,3,1,0.81,2.42,1.4,0,0,0,0,1,1,0.5,0.1875,0,0,-2.42,0
1600,1/10/2007,Three 6 Mafia Ringtones,1,4,Three 6 Mafia Ringtones,4,1,0,"Poppin My Collar, Stay Fly & More.",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,13,2,1,0.74,1.47,1.06,0,0,0,0,0,1,0,0.153846154,0,1,-1.47,0
1683,1/10/2007,Carrie Underwood Ringtones,1,3,Carrie Underwood Tones,3,0,1,"Jesus, Take The Wheel & Many More.",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,16,2,1,0.78,1.55,1.95,1,1,14.6,0,1,0.666666667,0,0.125,0.5,1,13.05,1
1689,1/10/2007,def leppard ringtones,1,3,Def Leppard Ringtones,3,0,1,Pour Some Sugar On Me and Many More,0,8,Tones to Your Phone in 30 Seconds!,0,7,0,13,1,1,0.44,0.44,1.87,0,0,0,2,0,1,0,0.076923077,0,1,-0.44,0
1980,1/10/2007,System Of A Down Ringtones,1,5,System Of A Down Tones,5,0,0,"Hypnotize, Chop Suey, Aerials, More",0,5,Tones to Your Phone in 30 Seconds!,0,7,0,8,1,1,0.74,0.74,1,0,0,0,2,0,0.8,0,0.125,0,0,-0.74,0
2324,1/10/2007,theme song ringtone,0,3,TV Theme Ringtones,3,0,0,Get {KeyWord: Your Favorite TV Ringtones},0,6,Tones to Your Phone in 30 Seconds!,0,7,0,110,16,1,0.69,11.03,2.13,2,1,27.55,0,1,0.333333333,0,0.145454545,0.125,0,16.52,1
2627,1/10/2007,hawaiian music ringtones,1,3,{KeyWord: Complimentary Ringtones},3,0,0,The Deal Everybody is Talking About,0,6,Tones to Your Phone in 30 Seconds!,0,7,0,12,4,1,0.62,2.47,1.68,0,0,0,0,0,0,0,0.333333333,0,0,-2.47,0
3039,1/10/2007,ringtones panic at the disco,1,5,Panic! Ringtones,2,0,0,I Write Sins Not Tragedies Ringtone,0,6,Tones to Your Phone in 30 Seconds,0,7,0,19,2,1,0.67,1.33,1.12,0,0,0,0,1,0.2,0,0.105263158,0,0,-1.33,0
3360,1/10/2007,ringtones cascada,1,2,Get Cascada Ringtones,3,0,1,Get Everytime We Touch Ring Tone,0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,6,1,1,0.85,0.85,3.5,0,0,0,0,0,1,0,0.166666667,0,0,-0.85,0
8288,1/10/2007,Kid Rock Ringtones,1,3,Get Kid Rock Ring Tones,5,0,0,"Picture, Cowboy, Bawitdaba & More.",0,5,Complimentary Ringtones at Da Bomb!,0,5,0,2,1,1,0.72,0.72,1,0,0,0,1,0,0.666666667,0,0.5,0,1,-0.72,0
9409,1/10/2007,Gospel Ringtones,1,2,{KeyWord: Inspirational Ringtones},3,0,0,The Newest Christian Ringtone Club,0,5,Tones to Your Phone in 30 Seconds!,0,7,0,134,12,1,0.84,10.1,3.39,1,1,14.7,3,2,0,0,0.089552239,0.083333333,0,4.6,1
9708,1/10/2007,mosquito ring tone,0,3,Stealth Mosquito Ringtone,3,0,1,You know you want it - we got it!,0,9,Works with all carriers. Get it Now,1,7,1,364,34,1,0.78,26.53,4.68,0,0,0,0,2,0.333333333,0,0.093406593,0,1,-26.53,0
9710,1/10/2007,mosquito ringer,0,2,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,Tones in 30 Seconds - It's Da Bomb!,0,8,0,35,5,1,0.74,3.71,1.44,0,0,0,0,1,0.5,0,0.142857143,0,1,-3.71,0
9722,1/10/2007,ultrasonic ringtone,0,2,Stealth Mosquito Ringtone,3,0,1,You know you want it - we got it!,0,9,Works with all carriers. Get it Now,1,7,1,59,3,1,0.5,1.51,1.28,0,0,0,0,1,0.5,0,0.050847458,0,1,-1.51,0
9724,1/10/2007,ringtones adults can't hear,1,4,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,Tones in 30 Seconds - It's Da Bomb!,0,8,0,36,1,1,0.4,0.4,1.67,0,0,0,0,0,0,0.75,0.027777778,0,1,-0.4,0
9728,1/10/2007,ringtone adults can't hear,0,4,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,Works with all carriers. Get it Now,1,7,1,64,13,1,0.42,5.42,1.01,0,0,0,0,0,0.25,0.75,0.203125,0,1,-5.42,0
9756,1/10/2007,family guy ringtones,1,3,Get Family Guy Ringtones,4,0,0,Your Favorite Family Guy Ringtones,0,5,Tones to Your Phone in 30 Seconds!,0,7,0,127,15,1,0.52,7.84,1.03,0,0,0,0,2,1,1,0.118110236,0,1,-7.84,0
9788,1/10/2007,ctu ringtone,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,234,44,1,0.62,27.15,1.05,5,1,61.45,4,2,0.5,0.5,0.188034188,0.113636364,0,34.3,1
9789,1/10/2007,24 ringtone,0,2,Complimentary 24 Tones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,35,1,1,0.56,0.56,1.88,0,0,0,4,2,0.5,0,0.028571429,0,0,-0.56,0
9792,1/10/2007,24 ring tones,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,59,16,1,0.47,7.46,1.03,1,1,14.6,3,1,0.333333333,0,0.271186441,0.0625,0,7.14,1
9798,1/10/2007,24 ringer,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,17,3,1,0.78,2.33,2.03,0,0,0,0,1,0.5,0,0.176470588,0,0,-2.33,0
9800,1/10/2007,ctu ringer,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,16,0,0,0,0,1.94,0,0,0,0,0,0.5,0.5,0,,0,0,0
9801,1/10/2007,24 ringers,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,7,2,1,0.79,1.57,4.7,0,0,0,0,0,0.5,0,0.285714286,0,0,-1.57,0
9802,1/10/2007,fox 24 ringtone,0,3,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,6,0,0,0,0,3.07,0,0,0,0,0,0.333333333,0,0,,0,0,0
9807,1/10/2007,ctu ringtone for,0,3,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,3,0,0,0,0,4.33,0,0,0,0,0,0.333333333,0.333333333,0,,0,0,0
9809,1/10/2007,fox 24 ringtones,1,3,Complimentary 24 Tones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,8,1,1,0.79,0.79,1,0,0,0,0,0,0.333333333,0,0.125,0,0,-0.79,0
9810,1/10/2007,24 theme ringtone,0,3,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,15,3,1,0.74,2.21,2.13,0,0,0,0,1,0.333333333,0,0.2,0,0,-2.21,0
9814,1/10/2007,24 phone ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,37,6,1,0.6,3.62,1.14,0,0,0,0,1,0.333333333,0,0.162162162,0,0,-3.62,0
9815,1/10/2007,24 tv show ringtone,0,4,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,17,1,1,0.69,0.69,2.33,0,0,0,0,0,0.25,0,0.058823529,0,0,-0.69,0
9823,1/10/2007,ringtones from 24,1,3,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,5,1,1,0.63,0.63,1,0,0,0,0,0,0.666666667,0,0.2,0,0,-0.63,0
9825,1/10/2007,ringtones ctu,1,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,53,9,1,0.58,5.26,1.19,0,0,0,2,1,1,0.5,0.169811321,0,0,-5.26,0
9826,1/10/2007,download 24 ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,9,2,1,0.77,1.53,1.13,0,0,0,0,1,0.333333333,0,0.222222222,0,0,-1.53,0
9829,1/10/2007,ctu phone ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,40,6,1,0.67,4.02,1.32,0,0,0,0,1,0.333333333,0.333333333,0.15,0,0,-4.02,0
9833,1/10/2007,24 tv show ringtones,1,4,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,17,3,1,0.67,2.01,1,1,1,14.7,0,2,0.5,0,0.176470588,0.333333333,0,12.69,1
9838,1/10/2007,ringtones for 24,1,3,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,10,2,1,0.76,1.51,3.95,0,0,0,0,0,0.666666667,0,0.2,0,0,-1.51,0
9839,1/10/2007,ringtones 24,1,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,385,47,1,0.58,27.1,1.79,3,1,41.4,2,2,1,0,0.122077922,0.063829787,0,14.3,1
9848,1/10/2007,24 ringtone verizon,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,15,6,1,0.83,5,1.7,1,1,14.7,0,0,0.333333333,0,0.4,0.166666667,0,9.7,1
9850,1/10/2007,ringtone for 24,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,13,2,1,0.67,1.33,3.41,0,0,0,0,0,0.333333333,0,0.153846154,0,0,-1.33,0
9853,1/10/2007,24 telephone ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,6,0,0,0,0,2,0,0,0,0,0,0.333333333,0,0,,0,0,0
9860,1/10/2007,24 ctu ringtones,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,43,4,1,0.79,3.17,1.07,0,0,0,0,1,1,0.333333333,0.093023256,0,0,-3.17,0
1591,1/11/2007,buckcherry ringtones,1,2,Get Buckcherry Ringtones,3,0,1,Get Buckcherry Ring Tones Now,1,5,Tones to Your Phone in 30 Seconds!,0,7,0,6,1,1,0.79,0.79,1.75,1,1,12.15,0,1,1,0.5,0.166666667,1,0,11.36,1
1600,1/11/2007,Three 6 Mafia Ringtones,1,4,Three 6 Mafia Tones,4,1,0,"Poppin My Collar, Stay Fly & More.",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,19,3,1,0.72,2.17,1,0,0,0,0,0,0.75,0,0.157894737,0,1,-2.17,0
1683,1/11/2007,Carrie Underwood Ringtones,1,3,Carrie Underwood Tones,3,0,1,"Jesus, Take The Wheel & Many More.",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,14,2,1,0.75,1.5,1.6,0,0,0,0,1,0.666666667,0,0.142857143,0,1,-1.5,0
1689,1/11/2007,def leppard ringtones,1,3,Def Leppard Ringtones,3,0,1,Pour Some Sugar On Me and Many More,0,8,Tones to Your Phone in 30 Seconds!,0,7,0,3,0,0,0,0,1,0,0,0,2,0,1,0,0,,1,0,0
1980,1/11/2007,System Of A Down Ringtones,1,5,System Of A Down Tones,5,0,0,"Hypnotize, Chop Suey, Aerials, More",0,5,Tones to Your Phone in 30 Seconds!,0,7,0,13,1,1,0.7,0.7,1.4,1,1,13.85,2,0,0.8,0,0.076923077,1,0,13.15,1
2324,1/11/2007,theme song ringtone,0,3,TV Theme Ringtones,3,0,0,Get {KeyWord: Your Favorite TV Ringtones},0,6,Tones to Your Phone in 30 Seconds!,0,7,0,152,14,1,0.79,11.01,2.53,0,0,0,0,1,0.333333333,0,0.092105263,0,0,-11.01,0
2627,1/11/2007,hawaiian music ringtones,1,3,{KeyWord: Complimentary Ringtones},3,0,0,The Deal Everybody is Talking About,0,6,Tones to Your Phone in 30 Seconds!,0,7,0,3,1,1,0.41,0.41,3.33,0,0,0,0,0,0,0,0.333333333,0,0,-0.41,0
3039,1/11/2007,ringtones panic at the disco,1,5,Panic! Ringtones,2,0,0,I Write Sins Not Tragedies Ringtone,0,6,Tones to Your Phone in 30 Seconds,0,7,0,23,3,1,0.61,1.84,1,1,1,12.15,0,1,0.2,0,0.130434783,0.333333333,0,10.31,1
3360,1/11/2007,ringtones cascada,1,2,Get Cascada Ringtones,3,0,1,Get Everytime We Touch Ring Tone,0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,17,0,0,0,0,4.27,0,0,0,0,0,1,0,0,,0,0,0
8288,1/11/2007,Kid Rock Ringtones,1,3,Get Kid Rock Ringtones,4,0,0,"Picture, Cowboy, Bawitdaba & More.",0,5,Tones in 30 Seconds - It's Da Bomb!,0,8,0,4,1,1,0.69,0.69,1,0,0,0,1,0,1,0,0.25,0,1,-0.69,0
9409,1/11/2007,Gospel Ringtones,1,2,{KeyWord: Inspirational Ringtones},3,0,0,The Newest Christian Ringtone Club,0,5,Tones to Your Phone in 30 Seconds!,0,7,0,114,8,1,0.94,7.5,3.73,0,0,0,3,2,0,0,0.070175439,0,0,-7.5,0
9708,1/11/2007,mosquito ring tone,0,3,Stealth Mosquito Ringtone,3,0,1,You know you want it - we got it!,0,9,Works with all carriers. Get it Now,1,7,1,435,50,1,0.82,40.95,5.29,3,1,44.1,0,2,0.333333333,0,0.114942529,0.06,1,3.15,1
9710,1/11/2007,mosquito ringer,0,2,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,Works with all carriers. Get it Now,1,7,1,39,8,1,0.73,5.81,1.86,1,1,14.7,0,1,0.5,0,0.205128205,0.125,1,8.89,1
9722,1/11/2007,ultrasonic ringtone,0,2,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,Works with all carriers. Get it Now,1,7,1,44,10,1,0.56,5.59,1.17,0,0,0,0,1,0.5,0,0.227272727,0,1,-5.59,0
9724,1/11/2007,ringtones adults can't hear,1,4,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,Works with all carriers. Get it Now,1,7,1,41,9,1,0.53,4.8,1.07,1,1,14.7,0,0,0,0.75,0.219512195,0.111111111,1,9.9,1
9728,1/11/2007,ringtone adults can't hear,0,4,Stealth Mosquito Ringtone,3,0,1,You know you want it - we got it!,0,9,Works with all carriers. Get it Now,1,7,1,65,8,1,0.4,3.2,1,1,1,14.7,0,0,0.25,0,0.123076923,0.125,1,11.5,1
9756,1/11/2007,family guy ringtones,1,3,Get Family Guy Ringtones,4,0,0,Your Favorite Family Guy Ringtones,0,5,Tones to Your Phone in 30 Seconds!,0,7,0,110,13,1,0.55,7.16,1,2,1,26.85,0,2,1,1,0.118181818,0.153846154,1,19.69,1
9788,1/11/2007,ctu ringtone,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,173,24,1,0.64,15.37,1.15,2,1,26.85,4,2,0.5,0.5,0.138728324,0.083333333,0,11.48,1
9789,1/11/2007,24 ringtone,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,36,0,0,0,0,1.58,0,0,0,4,2,0.5,0,0,,0,0,0
9792,1/11/2007,24 ring tones,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,75,30,1,0.53,15.95,1.04,4,1,57.1,3,1,0.333333333,0,0.4,0.133333333,0,41.15,1
9798,1/11/2007,24 ringer,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,9,4,1,0.78,3.1,1.28,0,0,0,0,1,0.5,0,0.444444444,0,0,-3.1,0
9800,1/11/2007,ctu ringer,0,2,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,5,0,0,0,0,1.57,0,0,0,0,0,0.5,0.5,0,,0,0,0
9801,1/11/2007,24 ringers,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,14,2,1,0.66,1.32,3.25,0,0,0,0,0,0.5,0,0.142857143,0,0,-1.32,0
9802,1/11/2007,fox 24 ringtone,0,3,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,10,4,1,0.77,3.06,2.4,0,0,0,0,0,0.333333333,0,0.4,0,0,-3.06,0
9807,1/11/2007,ctu ringtone for,0,3,Get 24 CTU Ringtones,4,1,0,"24 Theme, CTU Desk Phone and More",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,2,0,0,0,0,3.5,0,0,0,0,0,0.333333333,0.333333333,0,,0,0,0
9809,1/11/2007,fox 24 ringtones,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,18,7,1,0.73,5.1,1.06,0,0,0,0,0,0.666666667,0,0.388888889,0,0,-5.1,0
9810,1/11/2007,24 theme ringtone,0,3,Complimentary 24 Tones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,15,1,1,0.76,0.76,2.3,0,0,0,0,1,0.333333333,0,0.066666667,0,0,-0.76,0
9814,1/11/2007,24 phone ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,39,10,1,0.59,5.85,1.64,1,1,12.15,0,1,0.333333333,0,0.256410256,0.1,0,6.3,1
9815,1/11/2007,24 tv show ringtone,0,4,Complimentary 24 Tones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,11,2,1,0.81,1.61,1.7,0,0,0,0,0,0.25,0,0.181818182,0,0,-1.61,0
9823,1/11/2007,ringtones from 24,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,6,0,0,0,0,1,0,0,0,0,0,0.666666667,0,0,,0,0,0
9825,1/11/2007,ringtones ctu,1,2,Complimentary 24 Tones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,40,10,1,0.65,6.49,1.1,0,0,0,2,1,0,0.5,0.25,0,0,-6.49,0
9826,1/11/2007,download 24 ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,15,4,1,0.76,3.04,1.17,0,0,0,0,1,0.333333333,0,0.266666667,0,0,-3.04,0
9829,1/11/2007,ctu phone ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,23,1,1,0.51,0.51,1.08,0,0,0,0,1,0.333333333,0.333333333,0.043478261,0,0,-0.51,0
9833,1/11/2007,24 tv show ringtones,1,4,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,79,7,1,0.71,4.95,1.14,1,1,12.15,0,2,0.5,0,0.088607595,0.142857143,0,7.2,1
9838,1/11/2007,ringtones for 24,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,11,1,1,0.79,0.79,5.35,0,0,0,0,0,0.666666667,0,0.090909091,0,0,-0.79,0
9839,1/11/2007,ringtones 24,1,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,471,64,1,0.61,39.34,1.53,4,1,56.25,2,2,1,0,0.135881104,0.0625,0,16.91,1
9848,1/11/2007,24 ringtone verizon,0,3,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,8,0,0,0,0,1.57,0,0,0,0,0,0.333333333,0,0,,0,0,0
9850,1/11/2007,ringtone for 24,0,3,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,6,2,1,0.81,1.62,2,0,0,0,0,0,0.333333333,0,0.333333333,0,0,-1.62,0
