acctnum,gender,state,zip,zip3,first,last,book,nonbook,total,purch,child,youth,cook,do_it,refernce,art,geog,buyer
40977,F,NJ,8551,85,11,11,15,115,130,1,1,0,0,0,0,0,0,0.00
40978,M,NY,10475,104,33,15,66,68,134,6,3,0,1,1,0,0,1,0.00
40979,F,NY,13021,130,13,9,23,54,77,2,2,0,0,0,0,0,0,0.00
40980,F,PA,15868,158,5,1,29,266,295,2,0,0,0,1,0,0,1,0.00
40981,M,NY,11050,110,37,33,25,298,323,2,1,0,1,0,0,0,0,0.00
40982,F,PA,19136,191,17,1,34,276,310,3,1,0,1,1,0,0,0,0.00
40983,F,PA,15143,151,59,11,131,149,280,11,2,0,4,1,0,2,2,0.00
40984,M,PA,18974,189,13,9,25,191,216,2,0,0,2,0,0,0,0,0.00
40985,M,PA,19453,194,41,33,29,150,179,2,0,0,0,0,0,0,2,0.00
40986,F,PA,19116,191,29,19,32,138,170,3,1,1,1,0,0,0,0,0.00
40987,M,MD,21222,212,31,11,46,255,301,4,1,0,0,2,1,0,0,0.00
40988,F,NY,14701,147,73,11,124,225,349,11,3,0,2,2,2,1,1,1.00
40989,M,PA,19382,193,11,5,29,105,134,2,0,0,0,1,0,0,1,0.00
40990,M,NY,10704,107,47,5,106,311,417,9,4,1,1,0,0,1,2,0.00
40991,M,NY,12804,128,39,13,140,170,310,12,0,1,4,4,2,0,1,0.00
40992,M,MD,21231,212,23,15,24,187,211,2,1,1,0,0,0,0,0,0.00
40993,M,PA,15229,152,13,9,29,56,85,2,0,0,1,0,0,0,1,0.00
40994,F,NY,11411,114,9,9,15,137,152,1,0,0,0,0,0,0,1,0.00
40995,F,NY,12302,123,39,9,89,303,392,8,0,5,2,0,1,0,0,0.00
40996,F,NY,10002,100,11,11,15,150,165,1,0,0,1,0,0,0,0,0.00
40997,M,NJ,8807,88,45,13,74,177,251,6,1,0,1,0,0,2,2,1.00
40998,F,CT,6071,60,33,15,47,213,260,4,2,0,1,0,0,0,1,0.00
40999,F,PA,18049,180,13,13,15,43,58,1,0,0,0,0,0,0,1,0.00
41000,F,NY,10524,105,1,1,15,211,226,1,0,0,1,0,0,0,0,0.00
41001,F,NY,11422,114,15,11,25,41,66,2,0,0,2,0,0,0,0,0.00
41002,F,NY,14304,143,15,9,27,159,186,2,1,0,0,0,1,0,0,0.00
41003,M,MA,2638,26,29,1,106,311,417,9,4,0,1,3,0,1,0,1.00
41004,M,NY,13073,130,9,9,15,90,105,1,0,1,0,0,0,0,0,0.00
41005,M,NJ,7960,79,25,23,25,158,183,2,0,1,1,0,0,0,0,1.00
41006,F,NJ,8807,88,25,7,74,129,203,6,1,0,1,0,0,1,3,1.00
41007,M,NY,11209,112,19,15,27,56,83,2,1,0,0,0,1,0,0,0.00
41008,F,NY,14304,143,47,3,94,182,276,8,1,1,2,0,2,0,2,0.00
41009,M,NJ,7013,70,23,1,122,315,437,11,1,3,2,1,3,0,1,0.00
41010,F,PA,19067,190,29,3,81,65,146,7,4,1,0,0,1,0,1,0.00
41011,F,NH,3818,38,7,7,15,168,183,1,0,0,0,1,0,0,0,0.00
41012,F,NY,10009,100,35,35,15,281,296,1,0,0,0,0,0,0,1,0.00
41013,F,NY,11791,117,27,13,42,162,204,4,1,1,1,0,1,0,0,0.00
41014,F,NY,14221,142,31,13,66,98,164,5,0,0,2,0,0,1,2,0.00
41015,F,NY,11379,113,35,35,15,4,19,1,0,0,1,0,0,0,0,0.00
41016,F,MD,21030,210,13,13,15,287,302,1,0,1,0,0,0,0,0,0.00
41017,F,PA,18015,180,19,1,104,58,162,9,2,1,1,2,1,0,2,0.00
41018,F,MD,20854,208,55,9,140,321,461,12,2,0,3,1,2,2,2,0.00
41019,F,NY,13053,130,25,23,28,206,234,2,1,0,0,0,0,1,0,0.00
41020,F,NY,11414,114,11,11,15,251,266,1,1,0,0,0,0,0,0,0.00
41021,F,NY,11427,114,7,7,15,100,115,1,0,0,0,1,0,0,0,1.00
41022,M,NJ,7006,70,47,21,62,49,111,5,0,0,2,1,1,0,1,0.00
41023,F,MA,2150,21,49,1,101,103,204,9,2,0,2,4,0,1,0,0.00
41024,M,PA,15052,150,33,15,101,58,159,9,1,2,4,1,0,0,1,0.00
41025,F,CT,6497,64,25,25,15,109,124,1,0,0,0,0,0,1,0,0.00
41026,F,NY,10023,100,15,15,15,252,267,1,0,0,1,0,0,0,0,0.00
41027,F,NJ,8052,80,39,31,26,100,126,2,1,0,0,1,0,0,0,0.00
41028,F,NY,10801,108,37,3,110,301,411,10,5,1,1,1,0,2,0,0.00
41029,F,NJ,8110,81,11,11,15,188,203,1,0,0,1,0,0,0,0,0.00
41030,M,PA,15668,156,39,11,76,50,126,7,2,2,1,1,0,0,1,0.00
41031,F,NY,11218,112,21,13,27,277,304,2,1,0,0,0,1,0,0,0.00
41032,M,NY,12525,125,11,11,15,155,170,1,0,0,0,0,1,0,0,0.00
41033,M,MA,2667,26,15,11,27,112,139,2,0,0,1,0,1,0,0,0.00
41034,F,NY,10940,109,39,5,146,54,200,12,1,1,1,1,2,2,4,1.00
41035,M,MD,20882,208,35,15,108,256,364,10,1,2,3,2,1,1,0,0.00
41036,F,NY,11210,112,15,13,28,222,250,2,0,0,0,0,1,1,0,0.00
41037,F,PA,19103,191,35,9,74,179,253,7,1,2,3,0,0,1,0,0.00
41038,F,NJ,8512,85,9,1,26,111,137,2,1,0,0,1,0,0,0,0.00
41039,F,NY,10304,103,3,3,15,129,144,1,0,1,0,0,0,0,0,0.00
41040,M,NJ,7052,70,11,11,15,265,280,1,0,0,1,0,0,0,0,0.00
41041,M,PA,18929,189,61,15,136,282,418,12,2,0,3,2,3,1,1,0.00
41042,M,PA,19044,190,11,3,45,276,321,4,1,0,2,0,1,0,0,0.00
41043,M,MA,2176,21,21,21,15,222,237,1,0,0,0,1,0,0,0,1.00
41044,F,MD,20715,207,15,15,15,281,296,1,1,0,0,0,0,0,0,0.00
41045,F,MD,21060,210,9,9,15,208,223,1,0,0,1,0,0,0,0,0.00
41046,F,NY,11428,114,11,11,15,160,175,1,1,0,0,0,0,0,0,0.00
41047,F,NY,10466,104,23,23,15,163,178,1,1,0,0,0,0,0,0,0.00
41048,M,NY,11364,113,9,9,15,87,102,1,0,0,0,0,0,0,1,0.00
41049,M,CT,6853,68,5,1,29,260,289,2,0,0,0,1,0,0,1,1.00
41050,M,PA,15209,152,29,11,79,119,198,7,1,2,0,0,3,0,1,1.00
41051,F,DE,19809,198,11,3,28,112,140,2,1,0,0,0,0,1,0,0.00
41052,F,NJ,7008,70,11,11,15,299,314,1,0,1,0,0,0,0,0,0.00
41053,F,NJ,8034,80,81,25,122,240,362,11,4,0,4,0,0,0,3,0.00
41054,M,NY,11357,113,15,9,29,223,252,2,0,0,0,1,0,0,1,0.00
41055,F,NJ,8107,81,29,5,68,209,277,6,1,0,3,0,1,1,0,0.00
41056,M,PA,19104,191,9,9,15,130,145,1,0,0,0,0,0,0,1,0.00
41057,F,DC,20008,200,5,5,15,61,76,1,1,0,0,0,0,0,0,0.00
41058,F,CT,6360,63,35,13,114,227,341,10,2,2,0,1,0,3,2,1.00
41059,F,NY,11946,119,5,3,24,106,130,2,1,1,0,0,0,0,0,0.00
41060,F,PA,19073,190,9,5,26,27,53,2,1,0,0,1,0,0,0,0.00
41061,F,CT,6111,61,11,11,15,2,17,1,0,0,1,0,0,0,0,0.00
41062,F,NY,11580,115,13,13,15,122,137,1,0,0,1,0,0,0,0,0.00
41063,F,DE,19968,199,11,11,15,277,292,1,0,0,0,0,0,1,0,0.00
41064,F,MA,1923,19,31,9,110,95,205,10,1,3,3,0,1,1,1,0.00
41065,M,NJ,7726,77,39,9,65,29,94,6,2,1,2,0,0,1,0,0.00
41066,F,NY,10306,103,83,33,98,231,329,9,3,0,2,2,1,1,0,0.00
41067,F,PA,15025,150,37,13,82,267,349,7,2,0,2,1,0,0,2,0.00
41068,F,NJ,7730,77,35,27,25,213,238,2,1,0,1,0,0,0,0,0.00
41069,F,PA,19473,194,11,11,15,111,126,1,0,0,1,0,0,0,0,0.00
41070,F,MD,20852,208,15,15,15,30,45,1,1,0,0,0,0,0,0,0.00
41071,M,MA,2139,21,27,9,67,211,278,6,1,1,2,1,0,0,1,0.00
41072,F,MA,1720,17,21,5,33,203,236,3,1,0,1,0,0,1,0,0.00
41073,F,NY,10965,109,19,15,27,99,126,2,0,0,1,0,1,0,0,0.00
41074,F,NY,11704,117,15,15,15,297,312,1,1,0,0,0,0,0,0,0.00
41075,F,MA,1562,15,3,3,15,21,36,1,0,0,0,0,0,0,1,0.00
41076,F,NJ,7083,70,35,9,90,50,140,9,4,2,1,1,1,0,0,0.00
41077,F,MA,2050,20,65,33,139,122,261,12,1,2,3,1,1,1,3,1.00
41078,F,NY,11375,113,47,11,134,234,368,12,2,2,3,0,2,1,2,0.00
41079,F,NY,11106,111,9,9,15,281,296,1,0,0,0,1,0,0,0,0.00
41080,F,PA,18974,189,49,15,103,153,256,9,1,1,2,2,1,1,1,0.00
41081,F,NY,10940,109,13,13,15,197,212,1,0,0,0,1,0,0,0,0.00
41082,M,NY,11725,117,25,9,42,231,273,4,2,1,1,0,0,0,0,0.00
41083,M,NY,14622,146,33,3,63,78,141,6,2,1,2,1,0,0,0,0.00
41084,M,NY,11001,110,69,11,108,302,410,10,2,1,6,0,0,1,0,0.00
41085,M,NY,11976,119,33,33,15,32,47,1,0,0,0,1,0,0,0,0.00
41086,F,PA,19118,191,5,5,15,143,158,1,0,0,1,0,0,0,0,0.00
41087,M,MA,1701,17,17,9,29,68,97,2,0,0,0,0,1,0,1,1.00
41088,F,NH,3766,37,15,11,25,164,189,2,0,1,1,0,0,0,0,0.00
41089,M,RI,2860,28,65,9,118,295,413,10,0,2,3,3,0,0,2,0.00
41090,M,NY,11228,112,25,1,92,195,287,8,0,2,3,0,1,1,1,0.00
41091,F,MA,1902,19,21,15,27,235,262,2,0,0,1,0,1,0,0,0.00
41092,F,PA,19026,190,57,15,135,70,205,12,2,3,3,1,1,0,2,0.00
41093,F,NY,12866,128,55,13,75,288,363,7,3,0,1,2,1,0,0,0.00
41094,F,NY,10475,104,39,11,96,55,151,9,2,2,1,1,0,3,0,1.00
41095,M,PA,19020,190,31,13,44,98,142,4,2,0,1,1,0,0,0,0.00
41096,M,PA,19512,195,49,15,80,89,169,7,1,0,4,0,0,1,1,0.00
41097,F,PA,19320,193,11,11,15,107,122,1,1,0,0,0,0,0,0,0.00
41098,M,NY,11354,113,29,25,29,133,162,2,0,0,0,0,1,0,1,0.00
41099,F,DE,19971,199,51,15,91,293,384,8,2,0,2,2,1,0,1,0.00
41100,M,NY,11590,115,11,11,15,299,314,1,1,0,0,0,0,0,0,0.00
41101,F,NY,11793,117,5,5,15,101,116,1,0,0,1,0,0,0,0,0.00
41102,F,PA,18326,183,7,7,15,33,48,1,0,0,0,0,0,1,0,0.00
41103,M,NY,11706,117,15,11,28,125,153,2,0,0,0,1,0,1,0,0.00
41104,F,MD,21108,211,5,5,15,46,61,1,0,1,0,0,0,0,0,0.00
41105,F,NY,11946,119,13,13,15,158,173,1,0,0,0,0,0,0,1,0.00
41106,F,MA,2125,21,15,15,15,155,170,1,1,0,0,0,0,0,0,0.00
41107,F,NJ,8540,85,21,13,29,9,38,2,0,0,1,0,0,0,1,0.00
41108,F,NY,11572,115,33,3,82,283,365,7,1,1,0,1,1,1,2,1.00
41109,M,CT,6067,60,7,1,26,119,145,2,0,1,0,1,0,0,0,0.00
41110,F,MD,21056,210,3,3,15,297,312,1,1,0,0,0,0,0,0,0.00
41111,M,NJ,7470,74,25,9,48,14,62,4,0,0,3,0,0,1,0,0.00
41112,F,MD,21146,211,15,15,15,107,122,1,0,0,1,0,0,0,0,0.00
41113,F,NY,11001,110,29,13,36,184,220,3,0,1,1,1,0,0,0,0.00
41114,F,PA,16350,163,41,9,121,98,219,11,4,0,3,0,2,0,2,0.00
41115,F,NJ,8534,85,23,17,25,263,288,2,1,0,1,0,0,0,0,0.00
41116,F,MA,2364,23,29,11,39,65,104,3,0,0,1,0,0,0,2,0.00
41117,M,NJ,8869,88,27,27,15,43,58,1,0,0,0,0,0,1,0,0.00
41118,F,NY,11373,113,9,9,15,286,301,1,0,1,0,0,0,0,0,0.00
41119,F,DE,19808,198,7,7,15,209,224,1,0,0,0,0,0,0,1,0.00
41120,F,NJ,7981,79,41,13,101,264,365,9,2,0,4,2,0,1,0,0.00
41121,F,MA,1940,19,21,11,37,169,206,3,2,0,0,0,0,0,1,0.00
41122,F,NJ,7621,76,47,5,135,55,190,12,2,2,5,0,0,1,2,0.00
41123,M,PA,19032,190,27,9,46,143,189,4,2,0,0,1,1,0,0,0.00
41124,M,PA,17055,170,13,5,29,262,291,2,0,0,1,0,0,0,1,0.00
41125,F,NJ,7869,78,39,3,148,133,281,12,2,0,4,0,1,1,4,0.00
41126,M,MD,20765,207,15,3,63,70,133,5,0,1,1,1,0,1,1,0.00
41127,F,NJ,8854,88,55,31,114,101,215,10,4,1,2,0,1,1,1,0.00
41128,F,NY,10010,100,23,15,29,126,155,2,0,0,0,1,0,0,1,0.00
41129,F,NJ,7932,79,11,11,15,167,182,1,0,0,0,0,1,0,0,0.00
41130,M,NJ,7621,76,71,13,123,189,312,11,2,2,2,2,1,0,2,0.00
41131,F,CT,6040,60,11,11,15,272,287,1,0,0,0,0,0,1,0,0.00
41132,M,MA,1083,10,45,3,83,211,294,8,2,1,3,1,1,0,0,0.00
41133,M,NJ,8620,86,45,13,68,32,100,6,2,2,0,0,0,1,1,0.00
41134,M,MD,20906,209,53,35,76,305,381,7,1,1,2,0,3,0,0,0.00
41135,F,NY,11768,117,27,15,36,28,64,3,1,0,1,0,0,1,0,0.00
41136,F,CT,6460,64,15,11,26,181,207,2,0,1,0,1,0,0,0,0.00
41137,F,MD,20879,208,49,9,79,197,276,7,3,0,1,1,0,1,1,0.00
41138,F,NY,10308,103,61,9,118,227,345,10,3,0,0,1,3,2,1,1.00
41139,F,NJ,7003,70,9,3,32,44,76,3,1,1,0,0,0,1,0,0.00
41140,M,NJ,8204,82,35,9,59,137,196,5,0,1,4,0,0,0,0,0.00
41141,F,VT,5775,57,19,11,50,35,85,4,1,0,1,0,1,1,0,0.00
41142,F,NJ,7936,79,27,5,88,103,191,8,4,1,1,1,1,0,0,0.00
41143,F,NJ,7735,77,37,5,94,45,139,8,1,2,0,1,2,1,1,0.00
41144,M,NY,11788,117,75,33,95,45,140,8,2,0,1,0,0,2,3,0.00
41145,F,MA,1830,18,27,13,46,261,307,4,2,1,0,0,0,0,1,0.00
41146,F,PA,19070,190,11,7,25,173,198,2,1,0,1,0,0,0,0,0.00
41147,F,NJ,7450,74,19,11,27,246,273,2,0,1,0,0,1,0,0,0.00
41148,M,NY,11694,116,21,15,25,268,293,2,1,0,1,0,0,0,0,0.00
41149,F,MD,20715,207,15,9,28,109,137,2,0,0,1,0,0,1,0,0.00
41150,F,RI,2871,28,47,5,122,136,258,11,5,1,4,0,0,0,1,0.00
41151,M,MA,1013,10,13,11,26,231,257,2,1,0,0,1,0,0,0,0.00
41152,F,NJ,8008,80,31,25,29,243,272,2,0,0,1,0,0,0,1,0.00
41153,F,PA,17331,173,73,31,128,233,361,12,4,2,2,0,2,1,1,0.00
41154,F,NY,10901,109,9,7,25,135,160,2,0,0,2,0,0,0,0,0.00
41155,F,NY,11010,110,21,21,15,252,267,1,0,0,0,0,0,1,0,0.00
41156,M,MA,2124,21,35,13,85,233,318,8,2,1,3,0,1,1,0,0.00
41157,F,NJ,7013,70,11,5,24,227,251,2,1,1,0,0,0,0,0,0.00
41158,F,NY,14031,140,17,17,15,212,227,1,0,0,1,0,0,0,0,0.00
41159,F,NY,14068,140,41,13,55,237,292,5,1,1,2,0,0,1,0,0.00
41160,M,MA,1864,18,27,19,44,290,334,4,2,0,1,1,0,0,0,0.00
41161,M,DC,20019,200,55,13,147,159,306,12,1,1,1,3,0,2,4,0.00
41162,M,MA,2168,21,39,13,137,112,249,12,1,1,5,3,0,1,1,0.00
41163,F,NJ,7940,79,25,19,29,155,184,2,0,0,0,0,1,0,1,0.00
41164,F,NY,11234,112,31,7,61,204,265,5,2,0,0,0,2,0,1,0.00
41165,F,NH,3848,38,9,9,15,98,113,1,1,0,0,0,0,0,0,0.00
41166,M,MD,21093,210,15,9,28,298,326,2,0,0,1,0,0,1,0,0.00
41167,F,CT,6378,63,21,15,29,168,197,2,0,0,0,0,1,0,1,0.00
41168,F,NJ,8070,80,15,15,15,272,287,1,0,0,1,0,0,0,0,0.00
41169,M,NY,11553,115,19,7,60,117,177,5,1,1,0,1,1,1,0,0.00
41170,M,NJ,8757,87,35,15,68,81,149,6,4,0,0,2,0,0,0,0.00
41171,F,NH,3264,32,27,11,32,295,327,3,1,1,1,0,0,0,0,0.00
41172,M,MA,1821,18,33,15,40,140,180,4,3,1,0,0,0,0,0,0.00
41173,F,MA,1834,18,9,9,15,96,111,1,1,0,0,0,0,0,0,0.00
41174,F,NY,10583,105,21,15,25,169,194,2,1,0,1,0,0,0,0,0.00
41175,F,NY,11215,112,25,19,34,135,169,3,1,0,1,1,0,0,0,0.00
41176,F,NY,13021,130,29,3,86,253,339,8,1,2,5,0,0,0,0,0.00
41177,F,NY,11003,110,9,9,15,289,304,1,0,0,1,0,0,0,0,0.00
41178,F,PA,17110,171,7,3,24,57,81,2,1,1,0,0,0,0,0,1.00
41179,F,MA,1085,10,51,3,136,259,395,12,2,1,5,1,1,0,2,0.00
41180,M,PA,19073,190,65,5,130,257,387,11,3,0,1,4,0,1,2,0.00
41181,M,NY,10512,105,47,11,129,45,174,11,1,3,4,1,0,1,1,0.00
41182,F,NJ,7843,78,11,11,15,266,281,1,0,0,1,0,0,0,0,0.00
41183,F,NY,11554,115,15,9,25,184,209,2,0,1,1,0,0,0,0,0.00
41184,M,CT,6897,68,33,15,60,258,318,5,1,0,0,1,1,0,2,0.00
41185,F,NJ,8302,83,7,7,15,253,268,1,0,1,0,0,0,0,0,0.00
41186,F,VT,5445,54,11,11,15,141,156,1,0,1,0,0,0,0,0,0.00
41187,F,NY,11797,117,25,11,38,290,328,3,0,0,2,0,0,1,0,0.00
41188,M,NY,11790,117,13,5,25,170,195,2,1,0,1,0,0,0,0,0.00
41189,F,NJ,7735,77,15,11,27,49,76,2,0,0,1,0,1,0,0,0.00
41190,F,MA,1906,19,45,17,124,208,332,11,4,1,4,1,0,1,0,0.00
41191,F,DE,19808,198,9,1,37,78,115,3,1,0,1,0,0,0,1,0.00
41192,F,NJ,7043,70,7,3,29,23,52,2,1,0,0,0,0,0,1,0.00
41193,F,MA,2184,21,41,9,81,202,283,7,2,1,0,1,2,0,1,0.00
41194,F,NY,10005,100,57,29,123,103,226,11,2,2,3,1,0,0,3,0.00
41195,M,NJ,8075,80,19,15,27,86,113,2,0,0,1,0,1,0,0,0.00
41196,F,NY,14228,142,15,15,15,224,239,1,0,0,1,0,0,0,0,0.00
41197,F,NJ,7866,78,13,11,28,110,138,2,0,0,0,0,1,1,0,0.00
41198,F,PA,19140,191,9,9,15,130,145,1,0,0,0,0,0,0,1,0.00
41199,M,NY,11220,112,5,1,25,295,320,2,0,0,2,0,0,0,0,0.00
41200,F,NH,3060,30,9,9,15,243,258,1,0,0,0,1,0,0,0,0.00
41201,F,NY,11218,112,11,9,25,142,167,2,0,0,2,0,0,0,0,0.00
41202,F,PA,15217,152,17,9,33,72,105,3,1,0,1,0,0,0,1,0.00
41203,F,NY,13903,139,11,5,29,3,32,2,0,0,1,0,0,0,1,0.00
41204,F,NY,10463,104,17,13,27,243,270,2,0,0,0,1,1,0,0,0.00
41205,M,NY,10704,107,49,33,72,204,276,6,1,0,1,2,0,0,2,0.00
41206,F,MA,2067,20,67,5,128,125,253,11,2,1,4,0,0,3,1,1.00
41207,F,NJ,7960,79,15,15,15,154,169,1,0,0,1,0,0,0,0,0.00
41208,M,NY,11520,115,17,11,29,103,132,2,0,0,0,0,0,1,1,0.00
41209,F,MA,2642,26,31,21,34,199,233,3,1,1,0,1,0,0,0,0.00
41210,M,ME,4421,44,39,3,115,239,354,10,3,1,4,1,0,0,1,0.00
41211,M,NJ,8869,88,13,13,15,212,227,1,1,0,0,0,0,0,0,0.00
41212,F,PA,16053,160,11,11,15,127,142,1,0,1,0,0,0,0,0,1.00
41213,F,NY,11367,113,13,13,15,89,104,1,0,0,1,0,0,0,0,0.00
41214,M,RI,2864,28,37,3,125,293,418,11,5,2,0,1,0,0,3,0.00
41215,M,MD,20764,207,39,13,84,138,222,7,0,1,1,3,0,0,2,0.00
41216,M,MA,1887,18,69,33,64,37,101,6,3,0,1,1,1,0,0,0.00
41217,F,NJ,8904,89,11,11,15,32,47,1,0,0,1,0,0,0,0,0.00
41218,F,NY,11234,112,9,9,15,74,89,1,1,0,0,0,0,0,0,0.00
41219,F,PA,19128,191,15,9,28,63,91,2,0,0,1,0,0,1,0,0.00
41220,F,MA,2631,26,33,31,28,28,56,2,0,0,1,0,0,1,0,0.00
41221,M,NJ,8876,88,5,3,29,220,249,2,1,0,0,0,0,0,1,1.00
41222,F,PA,16651,166,15,11,26,89,115,2,0,0,1,1,0,0,0,0.00
41223,F,NY,10463,104,5,1,27,113,140,2,1,0,0,0,1,0,0,0.00
41224,F,NY,12590,125,11,3,29,135,164,2,1,0,0,0,0,0,1,0.00
41225,F,PA,18950,189,63,9,113,138,251,10,4,0,1,1,1,1,2,1.00
41226,M,NY,10471,104,7,7,15,10,25,1,0,0,1,0,0,0,0,0.00
41227,F,NY,12571,125,29,7,114,61,175,10,1,1,3,1,2,1,1,0.00
41228,F,NY,14141,141,17,13,26,110,136,2,0,0,0,2,0,0,0,0.00
41229,M,NY,12051,120,27,11,94,323,417,8,3,0,1,0,1,1,2,0.00
41230,F,NJ,7920,79,23,21,25,182,207,2,0,1,1,0,0,0,0,0.00
41231,F,PA,18954,189,33,7,58,241,299,5,1,0,2,0,1,1,0,0.00
41232,M,PA,15205,152,29,13,44,115,159,4,1,0,1,1,0,1,0,0.00
41233,F,PA,19114,191,43,7,89,257,346,7,0,0,3,0,0,2,2,0.00
41234,F,NY,14216,142,13,9,26,122,148,2,0,0,0,2,0,0,0,0.00
41235,F,PA,19090,190,23,15,26,180,206,2,0,0,1,1,0,0,0,0.00
41236,M,NJ,7004,70,13,13,15,50,65,1,0,0,0,0,0,0,1,0.00
41237,F,NY,10983,109,55,33,77,75,152,7,1,1,3,0,1,1,0,0.00
41238,M,NJ,8043,80,55,9,130,252,382,11,1,1,2,0,2,3,2,0.00
41239,F,NY,10950,109,29,29,15,147,162,1,0,0,1,0,0,0,0,0.00
41240,F,NJ,7090,70,23,23,15,150,165,1,1,0,0,0,0,0,0,0.00
41241,M,NJ,8722,87,11,7,28,266,294,2,1,0,0,0,0,1,0,0.00
41242,F,PA,19131,191,13,13,15,276,291,1,1,0,0,0,0,0,0,0.00
41243,F,NJ,7746,77,33,33,15,286,301,1,0,0,1,0,0,0,0,0.00
41244,F,RI,2861,28,57,29,65,310,375,6,2,0,3,0,0,0,1,0.00
41245,F,NY,11577,115,61,13,101,111,212,9,1,2,2,0,0,3,1,0.00
41246,M,RI,2915,29,25,11,38,144,182,3,0,0,2,0,0,1,0,0.00
41247,M,NJ,7054,70,41,5,102,328,430,9,4,1,2,0,0,1,1,0.00
41248,M,NY,10703,107,39,7,118,234,352,10,0,1,2,2,2,0,3,0.00
41249,M,NY,11727,117,51,31,53,111,164,4,0,0,1,1,0,1,1,0.00
41250,F,RI,2889,28,25,13,52,15,67,4,1,0,1,0,0,1,1,0.00
41251,F,NJ,7603,76,53,5,104,58,162,9,1,0,3,1,3,0,1,0.00
41252,F,PA,19119,191,49,13,86,269,355,7,0,0,0,3,3,1,0,0.00
41253,M,MD,20901,209,59,15,135,203,338,11,0,0,5,2,1,1,2,0.00
41254,F,NJ,8033,80,47,1,84,87,171,8,2,2,2,1,1,0,0,0.00
41255,F,MA,2738,27,13,13,15,116,131,1,0,0,0,0,1,0,0,0.00
41256,M,PA,19106,191,55,29,62,185,247,6,3,0,2,1,0,0,0,0.00
41257,F,MD,20901,209,13,13,15,205,220,1,0,1,0,0,0,0,0,0.00
41258,M,PA,19140,191,47,31,59,188,247,5,1,0,0,1,2,1,0,0.00
41259,F,NY,10930,109,13,13,15,19,34,1,0,0,0,1,0,0,0,0.00
41260,M,MA,1301,13,39,9,63,23,86,5,0,0,2,0,2,0,1,0.00
41261,F,CT,6514,65,29,13,33,153,186,3,1,0,1,0,0,1,0,0.00
41262,M,NY,11692,116,11,9,29,88,117,2,0,0,1,0,0,0,1,0.00
41263,F,NY,11729,117,13,13,15,96,111,1,0,0,0,0,1,0,0,0.00
41264,F,NY,11365,113,31,7,128,178,306,11,3,0,4,1,0,1,2,0.00
41265,F,NJ,7306,73,33,9,104,83,187,9,5,0,1,0,0,2,1,0.00
41266,F,NY,11558,115,19,13,29,28,57,2,1,0,0,0,0,0,1,0.00
41267,F,NJ,7728,77,11,11,15,127,142,1,0,0,0,0,0,1,0,0.00
41268,F,MD,21093,210,41,21,98,154,252,9,3,1,2,1,0,1,1,0.00
41269,M,NJ,7644,76,29,9,46,24,70,4,0,1,1,0,1,1,0,0.00
41270,F,NY,11215,112,75,13,136,156,292,12,2,2,3,1,0,1,3,0.00
41271,F,PA,19029,190,43,11,104,245,349,9,1,1,2,1,0,1,3,0.00
41272,F,NY,10940,109,15,11,29,214,243,2,0,0,1,0,0,0,1,0.00
41273,F,NJ,7022,70,41,9,121,44,165,11,3,0,5,1,1,0,1,0.00
41274,F,PA,19142,191,13,13,15,50,65,1,0,0,0,0,0,0,1,0.00
41275,M,NY,11224,112,33,5,66,52,118,5,0,0,0,2,0,2,1,0.00
41276,F,PA,17517,175,5,5,15,272,287,1,0,0,0,0,0,0,1,0.00
41277,M,NJ,8820,88,43,11,106,56,162,9,3,0,0,1,2,2,1,0.00
41278,M,NY,12603,126,45,15,62,216,278,6,1,1,4,0,0,0,0,0.00
41279,M,NY,11717,117,49,7,110,52,162,10,4,0,2,3,0,0,1,0.00
41280,F,NJ,8012,80,15,1,46,134,180,4,1,1,1,0,1,0,0,0.00
41281,F,MD,21204,212,23,15,29,179,208,2,0,0,1,0,0,0,1,0.00
41282,F,NJ,8884,88,11,3,29,218,247,2,0,0,0,0,0,1,1,1.00
41283,F,NJ,7701,77,49,3,111,202,313,10,3,0,2,1,3,1,0,0.00
41284,M,NY,11375,113,37,3,70,63,133,6,1,0,1,2,1,0,1,0.00
41285,F,MA,2740,27,11,3,25,123,148,2,0,0,2,0,0,0,0,0.00
41286,F,NY,11363,113,15,15,15,292,307,1,0,0,0,0,1,0,0,0.00
41287,F,NJ,8731,87,19,13,27,289,316,2,0,1,0,0,1,0,0,0.00
41288,M,NJ,7109,71,7,1,29,107,136,2,1,0,0,0,0,0,1,1.00
41289,M,MD,21087,210,15,3,48,95,143,4,1,0,0,1,0,0,2,0.00
41290,M,PA,15037,150,37,33,25,59,84,2,1,0,1,0,0,0,0,0.00
41291,F,NY,14213,142,53,21,77,294,371,7,2,1,2,1,0,0,1,0.00
41292,M,MD,20854,208,9,5,26,269,295,2,0,0,1,1,0,0,0,0.00
41293,F,CT,6851,68,39,5,118,229,347,10,1,1,2,0,1,2,3,0.00
41294,M,MA,1843,18,35,7,67,107,174,6,1,1,2,1,0,0,1,0.00
41295,F,PA,18017,180,15,15,15,156,171,1,1,0,0,0,0,0,0,0.00
41296,M,NJ,7675,76,51,25,57,185,242,5,1,1,1,1,1,0,0,0.00
41297,M,PA,15205,152,41,19,84,229,313,7,0,1,1,1,2,1,1,0.00
41298,M,MD,20740,207,21,13,23,114,137,2,2,0,0,0,0,0,0,0.00
